brand,text,created_at,label,cleaned_text
Xiaomi,A great phone everrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr,2023/2/4,positive,great phone everrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
Xiaomi,"TECH--BEAST, 17 Feb 2021Bcs the chip made by samsung fab ..its uselsss now.. and u know everything come form shamesung... moreWhat about displays and ram ??",2021/2/17,neutral,techbeast feb bcs chip made samsung fab uselsss u know everything come form shamesung morewhat displays ram
Xiaomi,1. HANGING PROBLEM2. WHEN RIDING IN BIKE RECEVIED / DIAL CALL LISTENING PROBLEM3. NETWORK PROBLEM4. ERROR - find device closed unexpectedly,2024/1/7,negative,hanging problem riding bike recevied dial call listening problem network problem error find device closed unexpectedly
Xiaomi,Excellent smart phone from Mi under 10K. The best part of this phone is its battery life. Please switch off your phone once a day to avoid any unexpected error in UI.,2023/7/22,positive,excellent smart phone mi k best part phone battery life please switch phone day avoid unexpected error ui
Xiaomi,Device is so beautiful and fabulous but there was no available of earphones under the inbox. That's not expected to me. In regards of Samuel Jamatia,2024/1/12,positive,device beautiful fabulous available earphones inbox thats expected regards samuel jamatia
Xiaomi,Too bad..never expected such product from Xiaomi.My voice missing to the call receiver for first 10 secs ..by that time they cut the phone.Highly inconvenience,2023/10/24,positive,badnever expected product xiaomimy voice missing call receiver first secs time cut phonehighly inconvenience
Xiaomi,Fingerprint sensor is very perfect.In 10k rs this is the best camera.Battery life is decent for normal user as well as for gamer also.,2024/1/21,positive,fingerprint sensor perfectin k rs best camerabattery life decent normal user well gamer also
Xiaomi,Nice. Nice,2018/9/26,positive,nice nice
Xiaomi,Never before ever after product,2023/12/16,positive,never ever product
Xiaomi,Awesome product hai,2023/9/20,positive,awesome product hai
Xiaomi,Very nice phone in each mannerð,2023/8/17,positive,nice phone mannerd
Xiaomi,I wirtten this review after 10 days use. Great camera#great performance... But only one thing is bad... battery drain hurry.. battery performance is very bad...need improvement,2023/8/14,negative,wirtten review days use great cameragreat performance one thing bad battery drain hurry battery performance badneed improvement
Xiaomi,very nice camera qualitythis is very nice mobile in redmi seriesfast charge available in boxso good Charging supportI love this productand redmilove you #mi,2023/10/9,positive,nice camera qualitythis nice mobile redmi seriesfast charge available boxso good charging supporti love productand redmilove mi
Xiaomi,It's the best mobile under 10 k segment. I bought it in the first sale luckily. I'm so happy to have this mobile. I was waiting its India launch since long time.,2023/6/18,negative,best mobile k segment bought first sale luckily im happy mobile waiting india launch since long time
Xiaomi,The phone is good with great battery life. But the camera is not good as it was boasted. there is so much noice in the pics.,2023/6/13,positive,phone good great battery life camera good boasted much noice pics
Xiaomi,Best budget mobile with lot of features.,2023/11/24,negative,best budget mobile lot features
Xiaomi,Battery backup and touch screen is very nice,2024/1/31,negative,battery backup touch screen nice
Xiaomi,Every thing working very well. I am very interested and satisfy.,2023/10/28,negative,every thing working well interested satisfy
Xiaomi,Very nice mobile .....,2023/1/16,neutral,nice mobile
Xiaomi,Bad bad bad..new phone..hang hang hang..,2023/12/23,positive,bad bad badnew phonehang hang hang
Xiaomi,"Phone is awesome, but there is one problem with my phone, sometimes during the call phone screen got black BAU however, screen light never come back even after separate phone from ear.",2023/10/1,negative,phone awesome one problem phone sometimes call phone screen got black bau however screen light never come back even separate phone ear
Xiaomi,Very nice phone.. It's looks like the original product of MI as comes in starting.. I loved this phone.. This is the first MI phone which I like after redmi 2,2023/6/25,positive,nice phone looks like original product mi comes starting loved phone first mi phone like redmi
Xiaomi,Very bad all MI mobile only 3 days use hank start that time on of on of continues cell phone visit mi galary ask more mony for repairs don't,2023/11/3,positive,bad mi mobile days use hank start time continues cell phone visit mi galary ask mony repairs dont
Xiaomi,After some time you will face lag issue may they will fix in update,2024/1/27,negative,time face lag issue may fix update
Xiaomi,"Very good phone, camera is the best and the battery is not good",2024/2/22,positive,good phone camera best battery good
Xiaomi,What's not to like?! It's the best phone out there under 10k,2023/12/20,positive,whats like best phone k
Xiaomi,The product is good.Only once I faced the problem with touchscreen after restart only the problem solved and didn't faced the same problem till now.Apart from this the product okay,2023/9/27,positive,product goodonly faced problem touchscreen restart problem solved didnt faced problem till nowapart product okay
Xiaomi,Nice working on gamingMoney value ableGood choice for under 10kGod job miMob size very goodAll over good performance,2023/10/28,positive,nice working gamingmoney value ablegood choice kgod job mimob size goodall good performance
